J,2,3,4,5,6,7,8,9,10,11,12,popup,lat,lon
10.1,5.4,12.4,8.9,4.5,14.9,16.3,0.9,0,3.6,10.4,10.5,スール - オマーン ,22.54,59.48
0.3,0.2,4.2,6.1,4.4,2,0.1,0,0.5,2.1,0.4,0.4,タマリート - オマーン ,17.68,54.02
2.1,12.9,2.7,11.8,7.6,17.3,10.6,16.4,6.8,3.5,6.2,3.2,ニズワ - オマーン ,22.86,57.55
37.3,21.8,20.7,12.7,0.5,0.2,0.1,0.4,0.6,7.1,21.2,31.8,ハサブ空港 - オマーン ,26.16,56.24
2.3,4.1,19.6,14.3,8.6,8.1,9.3,19.2,6.9,8.2,14.2,3.6,バフラ - オマーン ,22.99,57.32
1.2,3.9,5.7,5.4,0.2,11.8,1,0.1,0,1.7,4.5,3.6,マシーラ島 - オマーン ,20.67,58.89
24.6,23.2,26.7,25.6,28.9,30.4,26.8,19.8,19.3,29,24.9,29.4,アクテベ - カザフスタン ,50.28,57.15
18.3,16.5,19.2,22.1,33.8,41.1,53.8,29.4,20.9,26.6,27.3,24.6,アスタナ - カザフスタン ,51.13,71.37
16.4,10.2,15.9,13.6,23.8,15.1,12.5,9.7,8.8,18.4,13.7,17.7,アティラウ - カザフスタン ,47.12,51.92
18.9,16.1,18.5,18.5,28.4,40.3,49,29.7,19.7,27.5,20,24.1,アトバサル - カザフスタン ,51.82,68.37
11.7,10.1,17.2,15.1,12.8,8.8,7.4,6.1,3.7,12,13.8,13.3,アラル海 - カザフスタン ,46.78,61.65
35.2,42.7,71.9,108.8,98.8,59.8,42.2,33.4,27.7,49.8,55.3,44.9,アルマトイ - カザフスタン ,43.23,76.93
11.1,12.2,12.7,17.6,25,37.4,47.2,37,20.3,25.4,18.3,16.8,イルティシスク - カザフスタン ,53.35,75.45
23.9,21.8,27.9,28.3,36.9,40.1,52.3,27,18.7,29.3,30.1,31.1,カラガンダ - カザフスタン ,49.8,73.15
16,12.5,15.4,20.1,14.2,7.8,5.4,1.8,2.9,10.3,11.6,17,クジルオルダ - カザフスタン ,44.85,65.5
28.7,16.9,16.2,18.5,22.8,32,37.1,19,13.1,21.9,32.9,36.7,コクペクティ - カザフスタン ,48.75,82.37
17,17.7,23.3,25.7,37.3,34.9,54.2,39.9,28.9,34,24.3,22.1,コスタナイ - カザフスタン ,53.22,63.62
11.3,11.4,13.2,19.7,25.6,44.8,70.9,44.3,23.1,24.8,19.3,14.2,コッシェタウ - カザフスタン ,53.28,69.38
82.4,93.1,78.7,77.4,48.2,21.7,5.4,3.7,7.5,40.1,75.1,77.3,シムケント - カザフスタン ,42.32,69.7
12,14.6,15.6,18.5,20,19.1,13.1,11.9,6.2,14,20.8,14.8,ジェズカズガン - カザフスタン ,47.8,67.72
35,37.1,40.8,46.2,34.7,27.8,13.4,7.6,9.4,32.3,35.4,33.9,ジャンビル - カザフスタン ,42.85,71.38
14.3,15.2,20.1,88.9,26.4,20.1,30.6,9.3,22,27.3,23.1,16.6,ジャンベイトゥイ - カザフスタン ,50.25,52.57
16,17.8,20.4,16.9,27.2,33.8,50.5,27,16.8,22.4,27.8,25.1,セメイ（セミパラチンスク） - カザフスタン ,50.42,80.3
19,14.2,16.3,16.8,12.5,5.8,3.4,4.4,2.3,9.8,15.1,14.1,チーリ - カザフスタン ,44.17,66.75
23.2,20.8,27.2,23.6,33.4,16.1,23.5,12.1,12.1,21.9,20,27.3,テミル - カザフスタン ,49.15,57.12
25.9,27,32.1,23.3,20.8,8.1,2.6,1.3,1.6,11.5,24,26.1,トゥルケスタン - カザフスタン ,43.27,68.22
13.4,11.5,14.2,10.8,13.1,12.6,14.3,6.2,3.7,9.7,17.2,11.7,バルハシ - カザフスタン ,46.8,75.08
16.3,12.6,18.2,15.6,20.6,41.5,57.9,36.4,21,21.5,24.7,23.2,パブロダール - カザフスタン ,52.3,76.93
4.8,5.7,4.4,13.2,7.1,5.3,8.2,1.2,9.2,7.5,13.2,9.8,フォルトシェフチェンコ - カザフスタン ,44.55,50.25
19.6,18.1,23.4,30.8,46.9,35.6,62.2,35.9,23.8,30.1,28.7,23.6,ルザエフカ - カザフスタン ,52.82,66.97
18.9,21,37.1,58.8,74,73.9,81.6,52.8,45.3,64.8,49.2,32,レニノゴルスク - カザフスタン ,50.33,83.55
15,4.6,31.8,92.8,128.4,166.3,171.3,181.4,266.2,260.2,103.5,33.5,プノンペン - カンボジア ,11.6,104.87
16,22,40.1,61.5,49.8,32.7,17.5,10.9,12.2,23.7,29.2,19.8,タラス - キルギス ,42.52,72.22
5.4,10.9,13.3,33.3,50.4,60.4,47.9,53.5,34,22.5,12.1,9.3,ティエンシャン山脈 - キルギス ,41.88,78.23
9.1,12.8,23.2,34.7,52.8,56.5,40.1,28.5,13.4,19.5,18.8,13.4,ナルイン - キルギス ,41.43,76
28.2,38,52.5,77.4,64.5,37.9,19.2,14.2,19.4,38.4,46,37.9,ビシュケク - キルギス ,42.85,74.53
13,6.3,38.6,36.5,37.6,10.8,25.4,25.7,8,4.7,7.3,2,アブハー - サウジアラビア ,18.23,42.65
15.7,12.8,22.9,16.4,3.7,0.1,0,0,0,6.8,31,27.5,アルカイスーマ - サウジアラビア ,28.32,46.13
14.1,2.1,4.1,0.5,0.2,0.1,0.5,0.8,0.1,1.4,21.4,8.9,ジッダ - サウジアラビア ,21.7,39.18
13.5,8.3,6.3,2.9,1.4,0.1,0,0.1,0.6,4.5,6.7,9.5,ジャウフ - サウジアラビア ,29.78,40.1
15.5,4.9,4.4,11.5,12,2.1,17.1,46.7,7.4,11.9,17.7,17,ジーザーン - サウジアラビア ,16.88,42.58
10.5,2.6,4.1,1.8,2,0,0,0.1,0.1,3.2,4.3,3.7,タブーク - サウジアラビア ,28.38,36.6
2,0.3,6.4,23.9,3.8,0,0.1,0.2,0.4,1.5,1.4,6.9,ダワーシルワジ - サウジアラビア ,20.5,45.25
17.2,20.7,19.5,24.5,3,0.1,0,0,0,0.5,28.4,18.8,ダンマム - サウジアラビア ,26.45,49.82
20.3,10.7,22.2,6.3,0.9,0,0,0,0,0.3,20.7,17,ダーラン - サウジアラビア ,26.27,50.17
16.3,12.6,11.2,6.8,4,0.1,0,0,0.3,8.7,10,11.1,トゥライフ - サウジアラビア ,31.68,38.73
1.2,0.7,19.5,17.9,10.4,0.5,3.9,10.2,0.2,2.2,2.1,0.6,ナジュラーン - サウジアラビア ,17.62,44.42
17.5,10.2,15.5,27.1,1.8,0,0,0.1,0,3.4,23.9,22.1,ハファルアルバーティン - サウジアラビア ,27.92,45.52
4,2.9,18.7,35.4,33.3,8.9,21.5,28.4,3.6,4.9,5.8,1,ハミースムシャイト - サウジアラビア ,18.3,42.8
18.1,2.9,4.2,9.9,0.7,0.3,1.7,5.6,7.6,11.7,26.1,13.8,メッカ - サウジアラビア ,21.43,39.77
6.1,1.4,6,7.4,5.3,0.3,1.4,3.4,0.8,4.3,12.4,6.5,メディナ - サウジアラビア ,24.55,39.7
22.5,9.5,14.5,13.5,4.7,0.1,0,0,0,4.2,22.3,9.9,ラフハー - サウジアラビア ,29.62,43.48
15.1,8.1,24.2,36.1,6.5,0,0.1,0.4,0,0.9,15.1,20.8,リヤド - サウジアラビア ,24.7,46.73
19.3,20,48,30,11.5,0,0,0,0,2.3,24.9,19.5,リヤド国際空港 - サウジアラビア ,24.93,46.72
9.9,5.1,2,0.8,0.2,0,0,0,0.1,1.4,8.5,7.4,ワジュ - サウジアラビア ,26.2,36.48
65.9,62.9,180.9,269.9,195,115,88.7,114.4,171.4,328.9,292.4,194.3,クルネガラ - スリランカ ,7.47,80.37
86.7,81.4,111.6,229.4,303.4,198.4,120.4,119.5,263.7,347.4,322.2,187.1,コロンボ - スリランカ ,6.9,79.87
122.1,92.3,52.1,53.8,94.7,17.9,51.5,54.8,135.2,197.9,414.4,350,トリンコマリー - スリランカ ,8.58,81.25
118,84.7,111.1,132,172.3,154.5,131.3,117.4,148.2,200.2,225.1,194.9,ヌワラエリヤ - スリランカ ,6.97,80.77
76.5,49.3,49.4,102.8,73.6,43.5,30.9,59.5,82.2,126.6,212.9,139.3,ハンバントタ - スリランカ ,6.12,81.13
52.8,41.4,66.5,156.4,98.5,34.6,19.8,27.9,74.2,214.2,254.8,177.3,プッタラム - スリランカ ,8.03,79.83
12.4,25.7,61.2,86.9,147,169.9,174.1,191.4,239,172.4,34.8,5.7,アランヤプラテート - タイ ,13.69,102.5
7,20.8,59.5,75.2,188.4,218.6,221.7,294.6,248.6,96.8,16.7,6.5,ウドンタニ - タイ ,17.38,102.81
3.5,5.9,39.5,73.7,224,180.9,309,326,361.4,129.4,23.3,0.9,ウボン - タイ ,15.25,104.87
142.1,36.8,52.9,89.7,113.7,101.9,92.4,135.5,121.6,279.9,593.8,473.8,ソンクラー - タイ ,7.18,100.61
11.3,10.3,15,54.8,164.5,126.8,143,216,207.1,123.8,29.8,10,チェンマイ - タイ ,18.77,98.97
30.8,6.1,32,118.5,263.2,203.9,297.4,365.2,233.3,145.4,38.7,27.2,チェンライ - タイ ,19.96,99.88
29.4,35,83.8,131.1,375.2,480.1,481,446.8,540.1,272.6,66,9.8,チャンタブリー - タイ ,12.61,102.1
106.8,44.6,124.8,91.9,178.9,164.7,202.8,181.5,171.5,245,258.4,162.4,チュムポン - タイ ,10.5,99.19
5.9,13.7,34.4,62.6,155.7,140.6,137.6,179.2,235,163.5,23.4,5.2,ナコンサワン - タイ ,15.67,100.13
10.3,10.7,38.7,80,145.8,116.5,132.2,178.9,238.9,135.8,20.3,3,ナコンラチャシーマ - タイ ,14.97,102.09
24.2,19.4,53.6,92.7,215.4,209.9,182.9,212,343.6,304,46.5,13.5,バンコク - タイ ,13.73,100.56
7.1,17,28,60.7,165.6,164.8,183.5,227,264,138.9,31.7,7,ピッサヌローク - タイ ,16.8,100.28
31.8,22.6,66.1,59.2,98.4,92.8,119.7,99.4,102,237.4,131.9,24.4,プラチュアップキリカン - タイ ,11.84,99.81
102.2,48.9,117.8,154.5,316.4,374.6,275.9,372.2,393.9,332.5,228.9,103.2,プーケット国際空港 - タイ ,8.15,98.31
91.8,120.2,96,144.4,80.1,19.3,1.3,0.5,7.5,33.3,65.4,46.7,ドゥシャンベ - タジキスタン ,38.58,68.73
15.2,26,18.7,12.2,3,4.5,2.6,4.9,7.7,22,23.1,15.7,エセンクリ - トルクメニスタン ,37.47,53.97
19.5,34.5,33.6,18.4,17.8,2.6,7,8.2,2.8,12.9,20.3,20.2,キジルアルバト - トルクメニスタン ,38.98,56.28
25.8,38.5,34.6,31.5,10,0.4,0,0.2,0.5,9.2,16.1,17.3,サラフス - トルクメニスタン ,36.53,61.22
7.5,11.9,13.2,12.5,8.2,3.1,1.5,1.2,1.9,5.3,8.9,8.2,ダシュハウース - トルクメニスタン ,41.75,59.82
10.7,20,23.4,16.7,15,3.3,0.9,0.9,1.4,5.3,10,10,ダルガンアタ - トルクメニスタン ,40.47,62.28
10.5,14.3,16.1,16.3,12.1,4.3,5.5,2.5,3.9,5.9,11.7,7.2,チャギル - トルクメニスタン ,40.78,55.33
12.9,12.9,19.7,19.5,7.2,2.3,2,1.5,4.3,12,16.8,11,トゥルクメンバシ - トルクメニスタン ,40.05,53
20.5,37.5,25.5,25.6,9.9,0.2,0,0.1,0.2,8.6,16.4,13.3,バイラマリー - トルクメニスタン ,37.6,62.18
9.9,13.4,32.9,99.4,173.4,254.5,290.4,182.1,220.8,133.8,8.4,8.5,イシュルディ - バングラデシュ ,24.13,89.05
5.6,6.6,62.3,105,284.8,877.4,1001.1,658,394.4,252.1,21.6,7.9,コックスバザール - バングラデシュ ,21.43,91.93
12.6,38.8,137.1,428.3,633.7,835.3,690,636.1,506.1,217.6,11.2,23.9,シルヘット - バングラデシュ ,24.9,91.88
10.6,31.6,31,90.6,169.3,259.8,380.7,298.9,193.4,119.7,13.4,13.4,ジェソール - バングラデシュ ,23.18,89.17
7.5,23.7,48.2,148.5,299.5,311.8,362.5,296,235.4,165.4,14.2,16,ダッカ - バングラデシュ ,23.77,90.38
8.9,15.3,49.3,119.7,354.5,696.4,716.6,474.5,324.2,276.4,26.4,4.9,チッタゴン - バングラデシュ ,22.27,91.82
12,16,20.6,138.6,259.1,333.1,446.9,326.4,287.9,165,55.2,11.9,バリサル - バングラデシュ ,22.75,90.37
8.6,21.6,20.4,83.9,249.5,300.2,340.2,212.4,306.7,133.4,1.2,14.9,ボーグラ - バングラデシュ ,24.85,89.37
6.7,10.5,31.2,128.6,310.2,377.3,389.2,281,371.1,97.5,2.9,2.1,ランプル - バングラデシュ ,25.73,89.23
17,12.8,18.5,5.8,0.5,0,0.2,0,0.3,0.3,20.9,14.5,バーレーン - バーレーン ,26.27,50.65
51.8,102.8,115.5,55.4,46.6,90.4,294.8,296.6,133.3,34.7,19.4,29.7,イスラマバード国際空港 - パキスタン ,33.62,73.1
9.5,5.8,2.8,1.3,0.2,15,59.5,70,22.8,2.6,0.7,5.9,カラチ国際空港 - パキスタン ,24.9,67.13
38.9,49.3,43.7,30,6.3,1,7.2,4.3,8.9,3.3,8.5,20.8,クエッタ - パキスタン ,30.25,66.88
15.5,34.2,52.3,33.9,23.9,62.8,158.7,87.1,59.5,10.2,2.6,10.8,サルゴーダ - パキスタン ,32.05,72.67
34.9,43.4,59.7,34.1,16.9,65.9,287.2,264.6,100.8,20,7,15,シアールコート - パキスタン ,32.5,74.53
37.1,56.5,52.7,42.3,27.4,64,210.7,219.2,70,20.1,10.1,17.2,ジェルム - パキスタン ,32.93,73.72
5.1,9.6,12.6,4.3,4.4,5.3,28.3,27.5,12.6,0.4,0.4,3.8,ジャコババード - パキスタン ,28.3,68.47
10.6,22.5,35.7,19.7,10.3,20.7,53.5,33.7,12.6,2.1,8.2,7.1,ジョブ - パキスタン ,31.35,69.47
19.6,5.2,15.5,6.9,0,3.4,1.8,2,0,0.1,3.7,15.4,ジーワニ - パキスタン ,25.07,61.8
19.5,13.3,19.6,5,1.9,0.2,0.5,0.7,0,1.7,2.9,9.6,ダールバンディン - パキスタン ,28.88,64.4
13,21.9,37.8,28.7,8.7,28.2,64.4,59.5,35.8,7.7,3.1,5.9,デライスマーイールハーン - パキスタン ,31.82,70.92
1.9,4.8,3.6,1.8,4,14.1,47.3,51.4,19.2,1.6,0.3,4.8,ナワーブシャー - パキスタン ,26.25,68.37
12.2,11.4,10.2,3.6,0.7,4.7,0.1,0.5,0,0.6,1.6,1.4,ノククンディ - パキスタン ,28.82,62.75
1.4,1.3,4.2,5.4,1.1,10.9,42.5,68.7,27.1,5.8,0.6,3.5,ハイデラーバード - パキスタン ,25.38,68.42
5,12.5,12.7,9.8,5.7,11.5,45.1,46.9,31.1,1.5,1.8,6.7,ハーンプル - パキスタン ,28.65,70.68
19.1,9.2,9.1,2.9,0,7.6,6.2,2.5,0,0,1.4,17,パスニ - パキスタン ,25.27,63.48
14,17.1,13.5,8.2,3.3,2.3,6.8,6,2,0.9,1.9,8.1,パンジグール - パキスタン ,26.97,64.1
86.8,153.2,183.8,156.1,100.9,67.6,124.3,130.4,83.3,62.5,46.1,28.8,パーラチナール - パキスタン ,33.87,70.08
12.3,30.1,32.7,13.7,7.8,19,35.1,50.4,11.4,4.5,5.1,16.2,フーズダール - パキスタン ,27.83,66.63
39.9,68.3,84.5,60.7,25.5,22.8,57.8,60.5,29.6,17.4,9.7,14.8,ペシャーワル - パキスタン ,34.02,71.58
7,16.9,21.3,12.7,13.7,18.6,42.3,38.1,28.7,3.5,1.3,6.4,ムルターン - パキスタン ,30.2,71.43
21.7,33,33.4,18,19,72.9,180.3,165.1,86.5,10.1,7.1,7.2,ラホール - パキスタン ,31.55,74.33
42.4,24.4,68.7,112.8,203.8,261,230.3,242.4,166.4,64.5,49.1,39.4,カオバン - ベトナム ,22.67,106.25
36.5,19.1,33.1,67.2,206.6,280.4,328.9,285.9,382,341.8,251.3,94,カマウ - ベトナム ,9.18,105.15
104.1,29.6,26.1,52.6,78.4,54.5,59.6,102.1,228.4,491.9,532.6,189,クイニョン - ベトナム ,13.77,109.22
41.7,16.8,50.9,109.1,156.6,194.3,247.3,282.1,150.7,51.4,38.6,34.7,ソンラ - ベトナム ,21.33,103.9
38.9,17.5,40.7,62.9,115.5,120.4,252.9,293.9,360.8,238.9,83.7,25.3,タインホア - ベトナム ,19.75,105.78
99.8,16.5,34.4,55,53.3,55.2,99.8,143.1,410.4,692.5,471.2,210.2,ダナン - ベトナム ,16.07,108.35
61.3,24.1,37.5,83.6,94.1,68.4,94.4,158.5,492,581.9,256.5,111.4,ドンホイ - ベトナム ,17.48,106.6
69.1,22,32.6,56.3,98.5,43.7,65.8,57.7,169.4,341.8,431.9,228.4,ニャチャン - ベトナム ,12.22,109.22
52,39.4,54.9,57.6,157,88.1,169.7,240.1,465.2,600.5,108.7,66.7,ビン - ベトナム ,18.67,105.68
6.8,0.8,1.1,26.8,140.9,154.8,176.2,158.7,167.8,165.1,96.8,23.9,ファンチェット - ベトナム ,10.93,108.1
156.1,50.8,63.9,89,112,72.3,112.9,157.9,439.8,842.7,721.4,458.6,フエ - ベトナム ,16.43,107.58
31,20.6,89.5,137,230.4,368.7,438.1,415.3,542.3,325.6,179.9,76.9,フーコック - ベトナム ,10.22,103.97
43.8,32.8,63.7,90.9,138.6,174.4,222.2,240.9,176.2,74.4,46.6,39.5,ランソン - ベトナム ,21.83,106.77
5,2.3,14.1,25.7,375.3,1253,1245.8,1004,612.1,314.3,82.8,4.9,シトウェ - ミャンマー ,20.13,92.88
2.3,1.2,4,32.9,152.1,89.3,75.6,159.3,151.9,148.7,39.7,1.5,マンダレー - ミャンマー ,21.98,96.1
15.3,11,21.9,42,187,543.5,534.7,453.1,344.4,148.4,29.2,7.1,ミッチーナー - ミャンマー ,25.37,97.4
2.1,0.5,6.7,10.9,296,578.8,645.5,566.6,369.5,228.4,72.5,7.6,ヤンゴン - ミャンマー ,16.77,96.17
115.2,66,101.7,117.7,256.2,133.9,201.5,217.7,240.6,266.8,293.7,239.1,マレ - モルディブ ,4.19,73.53
1.8,2.3,4.8,9.5,16.2,34.4,40.9,35.1,14,8,3.9,2.8,アルタイ - モンゴル ,46.4,96.25
0.7,1.4,2.4,5.3,15.4,37.1,83.6,58.1,17.1,4.3,2.4,1,アルバイヘール - モンゴル ,46.27,102.78
2.1,2.9,4.3,5.4,7.2,16.8,38.3,27.5,10.2,8.6,8.4,5.4,ウランゴム - モンゴル ,49.8,92.08
1.8,2.8,4,9.1,21.4,44.9,79.8,66.2,28.3,9.6,6.6,3.2,ウランバートル - モンゴル ,47.92,106.87
3.2,3.6,4.4,8.8,15.9,34.1,64.6,41,18.6,7.8,4.9,3.8,ウリヤスタイ - モンゴル ,47.75,96.85
0.9,0.6,1.9,4.9,12,32.8,34.1,24.9,7.2,2.7,1.7,1.9,ウルギー - モンゴル ,48.93,89.93
1.4,1.5,1.9,7.7,18.6,52.3,77.8,70.9,20.8,7.2,2.5,2.3,エルデネマンダル - モンゴル ,48.53,101.38
0.8,1.2,0.9,2,8.1,18.3,27.2,26.8,10.6,4,1.9,1.2,サインシャンド - モンゴル ,44.9,110.12
1.3,2.5,3.8,3.8,11.3,20.7,30.8,28.7,12.5,5.5,2.8,2.7,ダランザダガド - モンゴル ,43.58,104.42
2.1,2.1,3.8,5.7,15.4,38,70,49.2,24.7,12.4,4.2,4.1,チョイバルサン - モンゴル ,48.08,114.55
2.5,3.4,8.3,14.5,33.8,57.5,87.4,71.4,24.3,14.5,6.3,3.1,ツェツェルレグ - モンゴル ,47.45,101.47
1.3,1.4,3.4,11.4,22.4,51.4,94.4,81.8,32.1,14,4.5,2.7,ハトガル - モンゴル ,50.43,100.15
